pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
1114,45.0,50.0,-60.0,45.0,-130.0,120.0,-0.002,45.056,49.967,-60.000,0.056,0.1337,-3.7226,-0.5379,-0.1685,-4.2969,-0.4539,-0.2051,1.039873,0.788578,0.282151,0.215526,0.215526,0.237664,-0.037507,0.279277,-0.008370,-0.003,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
1115,45.0,50.0,-30.0,45.0,-130.0,150.0,-0.002,45.029,49.969,-30.000,0.031,0.0631,-4.1039,-0.4682,-0.0940,-4.1976,-0.3547,-0.1058,1.049616,0.771120,0.265390,0.215526,0.215526,0.237664,-0.037507,0.259133,0.008533,0.006,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
1116,45.0,50.0,0.0,45.0,-130.0,-180.0,-0.002,45.010,50.011,-0.000,0.011,0.3321,-3.5046,-0.5895,0.0508,-4.0700,-0.2270,0.0218,1.061755,0.748689,0.261025,0.215526,0.215526,0.237664,-0.037507,0.233236,0.013099,0.022,-0.003,True,chassis_collision,True,False,False,False,True,False,,,,,
1117,45.0,50.0,30.0,45.0,-130.0,-150.0,-0.002,45.020,50.038,30.000,0.038,-0.4558,-3.6075,0.1061,0.1320,-3.9482,-0.1052,0.1436,1.073509,0.726988,0.269919,0.215526,0.215526,0.237664,-0.037507,0.208526,0.004106,-0.035,0.045,True,chassis_collision,True,False,False,False,True,False,,,,,
1118,45.0,50.0,60.0,45.0,-130.0,-120.0,-0.002,45.039,50.019,59.999,0.039,-0.4853,-4.7212,0.1129,0.2709,-3.8649,-0.0219,0.2269,1.081360,0.712282,0.289956,0.215526,0.215526,0.237664,-0.037507,0.191623,-0.016038,-0.078,0.054,True,chassis_collision,True,False,False,False,True,False,,,,,
1119,45.0,50.0,90.0,45.0,-130.0,-90.0,-0.002,45.046,49.978,89.999,0.046,-0.6568,-1.8726,0.1384,0.1348,-3.8424,0.0006,0.2494,1.084273,0.708859,0.316093,0.215526,0.215526,0.237664,-0.037507,0.187057,-0.041935,-0.001,0.075,True,chassis_collision,True,False,False,False,True,False,,,,,
1120,45.0,50.0,120.0,45.0,-130.0,-60.0,-0.002,45.039,49.947,120.000,0.053,0.1271,-2.5383,-0.5924,0.0986,-3.8867,-0.0437,0.2051,1.080836,0.716999,0.340615,0.215526,0.215526,0.237664,-0.037507,0.196051,-0.066645,0.011,0.005,True,chassis_collision,True,False,False,False,True,False,,,,,
1121,45.0,50.0,150.0,45.0,-130.0,-30.0,-0.002,45.021,49.951,150.000,0.049,0.2194,-4.6124,0.4883,0.1754,-3.9860,-0.1430,0.1058,1.072345,0.735611,0.357479,0.215526,0.215526,0.237664,-0.037507,0.216195,-0.083548,-0.007,0.003,True,chassis_collision,True,False,False,False,True,False,,,,,
1122,45.0,70.0,-150.0,45.0,-110.0,30.0,-0.002,45.052,70.084,-149.999,0.084,0.8731,-5.4610,-1.5221,-0.2144,-5.2547,-1.4117,-0.2051,1.005749,0.869420,0.317342,0.215526,0.215526,0.322871,-0.014676,0.364484,-0.043814,-0.001,0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
1123,45.0,70.0,-120.0,45.0,-110.0,60.0,-0.001,45.077,70.037,-119.999,0.077,-0.8483,-3.6796,-1.0293,-0.1763,-5.2990,-1.4560,-0.2494,1.002496,0.878074,0.292574,0.215526,0.215526,0.322871,-0.014676,0.373478,-0.019104,0.002,0.014,True,valid,False,False,False,False,True,False,0.057139,90,24/24,-0.021611,0.023544
1124,45.0,70.0,-90.0,45.0,-110.0,90.0,-0.001,45.092,69.986,-89.999,0.092,-0.2437,-8.8232,-1.3777,-0.3932,-5.2765,-1.4335,-0.2269,1.005275,0.874120,0.266715,0.215526,0.215526,0.322871,-0.014676,0.368912,0.006793,-0.022,0.007,True,valid,False,False,False,False,True,False,0.057239,90,24/24,-0.021611,0.023444
1125,45.0,70.0,-60.0,45.0,-110.0,120.0,-0.001,45.073,69.970,-60.000,0.073,-0.5715,-3.6065,-0.9602,-0.1010,-5.1932,-1.3502,-0.1436,1.013681,0.859685,0.246744,0.215526,0.215526,0.322871,-0.014676,0.352009,0.026937,0.008,0.001,True,valid,False,False,False,False,True,False,0.057609,90,24/24,-0.021611,0.023074
1126,45.0,70.0,-30.0,45.0,-110.0,150.0,-0.002,45.045,69.996,-30.000,0.045,0.6295,-4.9805,-1.2748,-0.0152,-5.0714,-1.2284,-0.0218,1.025718,0.839075,0.237927,0.215526,0.215526,0.322871,-0.014676,0.327299,0.035931,0.064,-0.038,True,valid,False,False,False,False,True,False,0.058150,90,24/24,-0.021611,0.022533
1127,45.0,70.0,0.0,45.0,-110.0,-180.0,-0.002,45.027,70.044,-0.000,0.044,-0.2295,-4.6770,-1.4014,0.1289,-4.9438,-1.1008,0.1058,1.038153,0.816706,0.242539,0.215526,0.215526,0.322871,-0.014676,0.301402,0.031364,-0.055,0.046,True,valid,False,False,False,False,True,False,0.058717,90,24/24,-0.021611,0.021966
1128,45.0,70.0,30.0,45.0,-110.0,-150.0,-0.002,45.038,70.050,30.000,0.050,-0.4588,-4.7845,-0.7766,0.1916,-4.8445,-1.0015,0.2051,1.047460,0.798782,0.259418,0.215526,0.215526,0.322871,-0.014676,0.281258,0.014462,-0.045,0.044,True,valid,False,False,False,False,True,False,0.059158,90,24/24,-0.021611,0.021525
1129,45.0,70.0,60.0,45.0,-110.0,-120.0,-0.002,45.062,70.010,59.999,0.062,0.7387,-2.5167,-1.0914,0.1223,-4.8002,-0.9572,0.2494,1.052220,0.791047,0.284156,0.215526,0.215526,0.322871,-0.014676,0.272264,-0.010249,0.068,-0.010,True,valid,False,False,False,False,True,False,0.059355,90,24/24,-0.021611,0.021328
1130,45.0,70.0,90.0,45.0,-110.0,-90.0,-0.002,45.071,69.967,89.999,0.071,0.4176,-4.1412,-1.2972,0.1795,-4.8227,-0.9797,0.2269,1.050911,0.795623,0.310002,0.215526,0.215526,0.322871,-0.014676,0.276831,-0.036145,0.074,-0.045,True,chassis_collision,True,False,False,False,True,False,,,,,
1131,45.0,70.0,120.0,45.0,-110.0,-60.0,-0.002,45.068,69.947,120.000,0.068,0.8923,-8.2504,-0.9528,0.3041,-4.9060,-1.0630,0.1436,1.043803,0.811491,0.330027,0.215526,0.215526,0.322871,-0.014676,0.293734,-0.056289,-0.001,-0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
1132,45.0,70.0,150.0,45.0,-110.0,-30.0,-0.002,45.043,69.992,150.000,0.043,-0.6110,-4.4571,-0.2980,0.0896,-5.0278,-1.1848,0.0218,1.033096,0.833859,0.339185,0.215526,0.215526,0.322871,-0.014676,0.318444,-0.065283,-0.058,0.051,True,chassis_collision,True,False,False,False,True,False,,,,,
1133,45.0,90.0,-150.0,45.0,-90.0,30.0,-0.001,45.086,90.089,-149.999,0.089,0.5428,-5.5397,-2.4487,-0.2485,-6.1037,-2.2607,-0.2418,0.976647,0.946854,0.250287,0.215526,0.215526,0.395131,0.035921,0.444200,0.022773,0.062,-0.017,True,valid,False,False,False,False,True,False,0.053564,90,24/24,-0.021611,0.027119
1134,45.0,90.0,-120.0,45.0,-90.0,60.0,-0.001,45.113,90.023,-119.999,0.113,0.0744,-6.9740,-2.5872,-0.2776,-6.1037,-2.2607,-0.2418,0.977549,0.947013,0.224008,0.215526,0.215526,0.395131,0.035921,0.444200,0.049069,0.042,-0.018,True,valid,False,False,False,False,True,False,0.053564,90,24/24,-0.021611,0.027119
1135,45.0,90.0,-90.0,45.0,-90.0,90.0,-0.001,45.122,89.980,-90.000,0.122,-0.0409,-7.2033,-2.5574,-0.2157,-6.0389,-2.1959,-0.1770,0.984309,0.935434,0.201561,0.215526,0.215526,0.395131,0.035921,0.431052,0.071842,-0.062,0.043,True,valid,False,False,False,False,True,False,0.053852,90,24/24,-0.021611,0.026831
1136,45.0,90.0,-60.0,45.0,-90.0,120.0,-0.001,45.108,89.987,-60.000,0.108,-0.2243,-5.0167,-2.0232,-0.0402,-5.9267,-2.0837,-0.0648,0.994859,0.915796,0.188414,0.215526,0.215526,0.395131,0.035921,0.408279,0.084990,0.008,0.003,True,valid,False,False,False,False,True,False,0.054350,90,24/24,-0.021611,0.026333
1137,45.0,90.0,-30.0,45.0,-90.0,150.0,-0.001,45.076,90.031,-30.000,0.076,0.0981,-5.9219,-1.9912,0.0631,-5.7970,-1.9541,0.0648,1.006898,0.892760,0.188516,0.215526,0.215526,0.395131,0.035921,0.381983,0.084990,0.051,-0.030,True,valid,False,False,False,False,True,False,0.054926,90,24/24,-0.021611,0.025757
1138,45.0,90.0,0.0,45.0,-90.0,-180.0,-0.001,45.058,90.072,-0.000,0.072,0.2963,-6.6035,-2.2570,0.2170,-5.6848,-1.8418,0.1770,1.018175,0.873733,0.201711,0.215526,0.215526,0.395131,0.035921,0.359210,0.071842,0.033,-0.026,True,valid,False,False,False,False,True,False,0.055425,90,24/24,-0.021611,0.025258
1139,45.0,90.0,30.0,45.0,-90.0,-150.0,-0.001,45.071,90.050,29.999,0.071,-0.4608,-6.7338,-1.8846,0.2789,-5.6200,-1.7770,0.2418,1.024918,0.862459,0.224485,0.215526,0.215526,0.395131,0.035921,0.346062,0.049069,-0.018,0.011,True,valid,False,False,False,False,True,False,0.055713,90,24/24,-0.021611,0.024970
1140,45.0,90.0,60.0,45.0,-90.0,-120.0,-0.001,45.094,89.995,59.999,0.094,-0.1498,-4.8395,-1.4403,0.2110,-5.6200,-1.7770,0.2418,1.025445,0.862532,0.250848,0.215526,0.215526,0.395131,0.035921,0.346062,0.022773,-0.039,0.035,True,valid,False,False,False,False,True,False,0.055713,90,24/24,-0.021611,0.024970
1141,45.0,90.0,90.0,45.0,-90.0,-90.0,-0.001,45.108,89.961,90.000,0.108,-0.0024,-6.4840,-2.0978,0.2006,-5.6848,-1.8418,0.1770,1.020217,0.874736,0.273520,0.215526,0.215526,0.395131,0.035921,0.359210,-0.000000,0.052,-0.025,True,valid,False,False,False,False,True,False,0.055425,90,24/24,-0.021611,0.025258
1142,45.0,90.0,120.0,45.0,-90.0,-60.0,-0.001,45.100,89.978,120.000,0.100,-0.2388,-3.4383,-1.2696,0.0284,-5.7970,-1.9541,0.0648,1.010282,0.895641,0.286634,0.215526,0.215526,0.395131,0.035921,0.381983,-0.013148,-0.000,0.007,True,valid,False,False,False,False,True,False,0.054926,90,24/24,-0.021611,0.025757
1143,45.0,90.0,150.0,45.0,-90.0,-30.0,-0.001,45.080,90.047,150.000,0.080,-0.2320,-4.2836,-1.8576,-0.0807,-5.9267,-2.0837,-0.0648,0.998475,0.920040,0.286499,0.215526,0.215526,0.395131,0.035921,0.408279,-0.013148,0.008,0.000,True,valid,False,False,False,False,True,False,0.054350,90,24/24,-0.021611,0.026333
1144,45.0,110.0,-150.0,45.0,-70.0,30.0,-0.000,45.137,110.084,-149.999,0.137,0.4809,-5.3306,-2.4056,-0.2181,-6.6800,-2.8370,-0.2494,0.959300,0.999106,0.159814,0.215526,0.215526,0.445728,0.108181,0.496335,0.112609,0.051,0.030,True,valid,False,False,False,False,True,False,0.051003,90,24/24,-0.021611,0.029680
1145,45.0,110.0,-120.0,45.0,-70.0,60.0,0.000,45.161,110.008,-119.999,0.161,-0.1103,-4.9117,-2.1883,-0.1512,-6.6357,-2.7927,-0.2051,0.963582,0.991197,0.135307,0.215526,0.215526,0.445728,0.108181,0.487341,0.137319,0.010,-0.002,True,valid,False,False,False,False,True,False,0.051200,90,24/24,-0.021611,0.029483
1146,45.0,110.0,-90.0,45.0,-70.0,90.0,0.000,45.176,109.984,-90.000,0.176,-0.0888,-9.9747,-3.7697,-0.1547,-6.5364,-2.6934,-0.1058,0.973336,0.973801,0.118494,0.215526,0.215526,0.445728,0.108181,0.467197,0.154222,-0.010,-0.005,True,valid,False,False,False,False,True,False,0.051641,90,24/24,-0.021611,0.029042
1147,45.0,110.0,-60.0,45.0,-70.0,120.0,0.000,45.152,110.013,-60.000,0.152,-1.4501,-7.0208,-2.7662,0.0257,-6.4088,-2.5658,0.0218,0.985626,0.951119,0.114031,0.215526,0.215526,0.445728,0.108181,0.441301,0.158788,0.038,-0.021,True,valid,False,False,False,False,True,False,0.052208,90,24/24,-0.021611,0.028475
1148,45.0,110.0,-30.0,45.0,-70.0,150.0,0.000,45.122,110.068,-30.000,0.122,0.9572,-4.2372,-1.7939,0.1268,-6.2870,-2.4440,0.1436,0.997836,0.930382,0.123293,0.215526,0.215526,0.445728,0.108181,0.416591,0.149794,-0.050,0.033,True,valid,False,False,False,False,True,False,0.052749,90,24/24,-0.021611,0.027934
1149,45.0,110.0,0.0,45.0,-70.0,-180.0,0.000,45.106,110.089,-0.001,0.106,0.4742,-6.5664,-2.5288,0.2403,-6.2037,-2.3607,0.2269,1.005888,0.915833,0.143421,0.215526,0.215526,0.445728,0.108181,0.399688,0.129650,0.068,-0.030,True,valid,False,False,False,False,True,False,0.053120,90,24/24,-0.021611,0.027564
1150,45.0,110.0,30.0,45.0,-70.0,-150.0,0.000,45.118,110.038,29.999,0.118,-0.5569,-6.4717,-2.5054,0.2620,-6.1812,-2.3382,0.2494,1.008601,0.912409,0.169434,0.215526,0.215526,0.445728,0.108181,0.395122,0.103754,-0.016,0.012,True,valid,False,False,False,False,True,False,0.053220,90,24/24,-0.021611,0.027464
1151,45.0,110.0,60.0,45.0,-70.0,-120.0,-0.000,45.143,109.979,60.000,0.143,1.3657,-6.5385,-2.4632,0.2195,-6.2255,-2.3825,0.2051,1.004835,0.919960,0.194041,0.215526,0.215526,0.445728,0.108181,0.404115,0.079043,0.029,-0.027,True,valid,False,False,False,False,True,False,0.053023,90,24/24,-0.021611,0.027661
1152,45.0,110.0,90.0,45.0,-70.0,-90.0,-0.000,45.160,109.969,90.000,0.160,0.0853,-5.2944,-2.3093,0.0699,-6.3248,-2.4818,0.1058,0.996694,0.939071,0.210938,0.215526,0.215526,0.445728,0.108181,0.424259,0.062141,0.056,-0.024,True,valid,False,False,False,False,True,False,0.052581,90,24/24,-0.021611,0.028102
1153,45.0,110.0,120.0,45.0,-70.0,-60.0,-0.000,45.157,110.020,120.000,0.157,0.4051,-7.6872,-3.1412,-0.0316,-6.4524,-2.6094,-0.0218,0.985128,0.962612,0.215156,0.215526,0.215526,0.445728,0.108181,0.450156,0.057574,0.063,-0.021,True,valid,False,False,False,False,True,False,0.052014,90,24/24,-0.021611,0.028669
1154,45.0,110.0,150.0,45.0,-70.0,-30.0,-0.000,45.133,110.105,150.000,0.133,0.2104,-6.5310,-2.3349,-0.0991,-6.5742,-2.7312,-0.1436,0.974396,0.985180,0.206033,0.215526,0.215526,0.445728,0.108181,0.474866,0.066568,-0.044,0.032,True,valid,False,False,False,False,True,False,0.051473,90,24/24,-0.021611,0.029210
1155,45.0,130.0,-150.0,45.0,-50.0,30.0,0.001,45.215,130.074,-149.999,0.215,-0.6987,-8.9365,-4.0054,-0.3039,-6.9141,-3.0712,-0.2269,0.957343,1.020156,0.056932,0.215526,0.215526,0.468560,0.193389,0.514600,0.214858,0.046,-0.028,True,valid,False,False,False,False,True,False,0.049963,90,24/24,-0.021611,0.030720
1156,45.0,130.0,-120.0,45.0,-50.0,60.0,0.001,45.228,130.003,-120.000,0.228,0.0083,-4.6320,-1.9813,-0.1065,-6.8308,-2.9878,-0.1436,0.965799,1.005620,0.037008,0.215526,0.215526,0.468560,0.193389,0.497697,0.235002,0.011,-0.003,True,valid,False,False,False,False,True,False,0.050333,90,24/24,-0.021611,0.030350
1157,45.0,130.0,-90.0,45.0,-50.0,90.0,0.001,45.241,130.001,-90.000,0.241,0.0808,-5.8856,-2.7308,-0.0411,-6.7090,-2.8661,-0.0218,0.977601,0.984033,0.028100,0.215526,0.215526,0.468560,0.193389,0.472987,0.243995,0.049,0.019,True,valid,False,False,False,False,True,False,0.050874,90,24/24,-0.021611,0.029809
1158,45.0,130.0,-60.0,45.0,-50.0,120.0,0.002,45.233,130.047,-60.000,0.233,-1.1495,-11.6457,-4.8166,0.2073,-6.5814,-2.7384,0.1058,0.989308,0.961549,0.032725,0.215526,0.215526,0.468560,0.193389,0.447091,0.239429,0.002,-0.014,True,valid,False,False,False,False,True,False,0.051441,90,24/24,-0.021611,0.029242
1159,45.0,130.0,-30.0,45.0,-50.0,150.0,0.001,45.192,130.095,-30.000,0.192,0.2132,-4.5860,-2.0618,0.1894,-6.4821,-2.6391,0.2051,0.999220,0.944292,0.049941,0.215526,0.215526,0.468560,0.193389,0.426947,0.222526,-0.072,0.052,True,valid,False,False,False,False,True,False,0.051882,90,24/24,-0.021611,0.028801
1160,45.0,130.0,0.0,45.0,-50.0,-180.0,0.001,45.179,130.092,-0.001,0.179,1.3633,-7.1024,-3.0422,0.2893,-6.4378,-2.5948,0.2494,1.003668,0.936676,0.074661,0.215526,0.215526,0.468560,0.193389,0.417953,0.197816,0.057,-0.038,True,valid,False,False,False,False,True,False,0.052079,90,24/24,-0.021611,0.028604
1161,45.0,130.0,30.0,45.0,-50.0,-150.0,0.002,45.200,130.020,29.999,0.200,-1.6786,-10.7780,-4.2836,0.3746,-6.4603,-2.6173,0.2269,1.002025,0.941743,0.100644,0.215526,0.215526,0.468560,0.193389,0.422519,0.171920,0.013,-0.023,True,valid,False,False,False,False,True,False,0.051979,90,24/24,-0.021611,0.028704
1162,45.0,130.0,60.0,45.0,-50.0,-120.0,0.001,45.222,129.973,60.000,0.222,0.6278,-8.0106,-3.3064,0.1796,-6.5436,-2.7006,0.1436,0.995377,0.957474,0.120745,0.215526,0.215526,0.468560,0.193389,0.439422,0.151776,0.056,-0.041,True,valid,False,False,False,False,True,False,0.051609,90,24/24,-0.021611,0.029074
1163,45.0,130.0,90.0,45.0,-50.0,-90.0,0.001,45.238,129.995,90.000,0.238,-0.3694,-8.4495,-3.4156,0.0390,-6.6654,-2.8224,0.0218,0.984310,0.979913,0.129391,0.215526,0.215526,0.468560,0.193389,0.464132,0.142782,-0.000,-0.009,True,valid,False,False,False,False,True,False,0.051068,90,24/24,-0.021611,0.029615
1164,45.0,130.0,120.0,45.0,-50.0,-60.0,0.001,45.231,130.076,120.000,0.231,0.8297,-6.4392,-2.6713,-0.0903,-6.7930,-2.9501,-0.1058,0.973293,1.003576,0.124531,0.215526,0.215526,0.468560,0.193389,0.490029,0.147348,-0.048,0.033,True,valid,False,False,False,False,True,False,0.050501,90,24/24,-0.021611,0.030182
1165,45.0,130.0,150.0,45.0,-50.0,-30.0,0.001,45.220,130.172,150.001,0.220,0.0622,-9.0632,-4.2146,-0.2931,-6.8923,-3.0493,-0.2051,0.964426,1.021680,0.107066,0.215526,0.215526,0.468560,0.193389,0.510173,0.164251,0.063,-0.020,True,valid,False,False,False,False,True,False,0.050060,90,24/24,-0.021611,0.030623
1166,45.0,150.0,-150.0,45.0,-30.0,30.0,0.003,45.307,150.066,-149.999,0.307,1.1756,-6.2630,-2.8237,-0.2026,-6.7778,-2.9349,-0.1770,0.971950,1.009441,-0.046109,0.215526,0.215526,0.460871,0.281266,0.496792,0.317187,0.045,0.027,True,valid,False,False,False,False,True,False,0.050568,90,24/24,-0.021611,0.030115
1167,45.0,150.0,-120.0,45.0,-30.0,60.0,0.003,45.314,150.008,-120.000,0.314,-1.0745,-7.1571,-3.0791,-0.1520,-6.6656,-2.8226,-0.0648,0.982635,0.989291,-0.058907,0.215526,0.215526,0.460871,0.281266,0.474019,0.330335,0.054,0.017,True,valid,False,False,False,False,True,False,0.051067,90,24/24,-0.021611,0.029616
1168,45.0,150.0,-90.0,45.0,-30.0,90.0,0.002,45.309,150.015,-90.000,0.309,0.0554,-6.6447,-2.7812,0.1404,-6.5360,-2.6930,0.0648,0.995153,0.966975,-0.058701,0.215526,0.215526,0.460871,0.281266,0.447723,0.330335,-0.023,0.021,True,valid,False,False,False,False,True,False,0.051643,90,24/24,-0.021611,0.029040
1169,45.0,150.0,-60.0,45.0,-30.0,120.0,0.003,45.293,150.052,-60.000,0.293,-0.2961,-5.4865,-2.1776,0.1593,-6.4238,-2.5808,0.1770,1.005741,0.946683,-0.045514,0.215526,0.215526,0.460871,0.281266,0.424950,0.317187,0.010,-0.004,True,valid,False,False,False,False,True,False,0.052142,90,24/24,-0.021611,0.028541
1170,45.0,150.0,-30.0,45.0,-30.0,150.0,0.003,45.283,150.097,-30.001,0.283,0.5668,-5.0377,-1.9964,0.1919,-6.3590,-2.5160,0.2418,1.012187,0.935691,-0.022683,0.215526,0.215526,0.460871,0.281266,0.411802,0.294414,0.010,0.003,True,valid,False,False,False,False,True,False,0.052430,90,24/24,-0.021611,0.028254
1171,45.0,150.0,0.0,45.0,-30.0,-180.0,0.003,45.270,150.076,-0.001,0.270,0.3388,-5.4178,-2.1492,0.2157,-6.3590,-2.5160,0.2418,1.012749,0.937041,0.003882,0.215526,0.215526,0.460871,0.281266,0.411802,0.268118,-0.055,0.041,True,valid,False,False,False,False,True,False,0.052430,90,24/24,-0.021611,0.028254
1172,45.0,150.0,30.0,45.0,-30.0,-150.0,0.003,45.279,150.005,30.000,0.279,-0.0910,-5.6257,-2.1870,0.1459,-6.4238,-2.5808,0.1770,1.007208,0.949184,0.026730,0.215526,0.215526,0.460871,0.281266,0.424950,0.245345,-0.062,0.043,True,valid,False,False,False,False,True,False,0.052142,90,24/24,-0.021611,0.028541
1173,45.0,150.0,60.0,45.0,-30.0,-120.0,0.002,45.292,149.987,60.000,0.292,-0.0717,-5.7259,-2.2410,0.0627,-6.5360,-2.6930,0.0648,0.997052,0.969346,0.039580,0.215526,0.215526,0.460871,0.281266,0.447723,0.232197,0.046,-0.020,True,valid,False,False,False,False,True,False,0.051643,90,24/24,-0.021611,0.029040
1174,45.0,150.0,90.0,45.0,-30.0,-90.0,0.002,45.322,150.040,90.000,0.322,-0.7341,-9.1411,-3.7347,-0.1385,-6.6656,-2.8226,-0.0648,0.985577,0.993169,0.039114,0.215526,0.215526,0.460871,0.281266,0.474019,0.232197,-0.011,-0.007,True,valid,False,False,False,False,True,False,0.051067,90,24/24,-0.021611,0.029616
1175,45.0,150.0,120.0,45.0,-30.0,-60.0,0.002,45.314,150.124,120.001,0.314,0.3874,-3.8884,-1.6974,-0.1277,-6.7778,-2.9349,-0.1770,0.975828,1.013552,0.025485,0.215526,0.215526,0.460871,0.281266,0.496792,0.245345,-0.069,0.054,True,valid,False,False,False,False,True,False,0.050568,90,24/24,-0.021611,0.030115
1176,45.0,150.0,150.0,45.0,-30.0,-30.0,0.003,45.306,150.201,150.001,0.306,-3.0831,-5.8544,-2.5290,-0.1971,-6.8426,-2.9997,-0.2418,0.970126,1.024811,0.002191,0.215526,0.215526,0.460871,0.281266,0.509940,0.268118,0.048,-0.031,True,valid,False,False,False,False,True,False,0.050281,90,24/24,-0.021611,0.030403
1177,45.0,170.0,-150.0,45.0,-10.0,30.0,0.004,45.350,170.063,-150.000,0.350,0.0326,-6.1147,-2.3389,-0.1058,-6.2876,-2.4446,-0.1058,1.000989,0.966703,-0.136121,0.215526,0.215526,0.423591,0.361215,0.445060,0.407255,-0.003,0.014,True,valid,False,False,False,False,True,False,0.052747,90,24/24,-0.021611,0.027936
1178,45.0,170.0,-120.0,45.0,-10.0,60.0,0.004,45.355,170.004,-120.000,0.355,-2.7913,-8.3919,-3.3779,-0.0850,-6.1599,-2.3169,0.0218,1.012887,0.943908,-0.140095,0.215526,0.215526,0.423591,0.361215,0.419163,0.411821,0.097,-0.068,True,valid,False,False,False,False,True,False,0.053314,90,24/24,-0.021611,0.027369
1179,45.0,170.0,-90.0,45.0,-10.0,90.0,0.004,45.344,169.995,-90.000,0.344,-1.8462,-7.2917,-2.7216,0.1347,-6.0381,-2.1952,0.1436,1.024746,0.922800,-0.130908,0.215526,0.215526,0.423591,0.361215,0.394453,0.402827,0.066,-0.052,True,valid,False,False,False,False,True,False,0.053855,90,24/24,-0.021611,0.026828
1180,45.0,170.0,-60.0,45.0,-10.0,120.0,0.004,45.325,170.018,-60.001,0.325,-0.2709,-5.4830,-1.9577,0.2068,-5.9548,-2.1119,0.2269,1.033459,0.908883,-0.110715,0.215526,0.215526,0.423591,0.361215,0.377550,0.382684,0.016,-0.011,True,valid,False,False,False,False,True,False,0.054225,90,24/24,-0.021611,0.026458
1181,45.0,170.0,-30.0,45.0,-10.0,150.0,0.004,45.336,170.058,-30.001,0.336,2.3067,-7.7640,-2.6497,0.3737,-5.9323,-2.0893,0.2494,1.035926,0.905944,-0.085018,0.215526,0.215526,0.423591,0.361215,0.372984,0.356787,-0.028,0.028,True,valid,False,False,False,False,True,False,0.054325,90,24/24,-0.021611,0.026358
1182,45.0,170.0,0.0,45.0,-10.0,-180.0,0.005,45.341,170.054,-0.000,0.341,-0.4254,-7.7088,-2.7595,0.2621,-5.9767,-2.1337,0.2051,1.031673,0.914000,-0.060307,0.215526,0.215526,0.423591,0.361215,0.381978,0.332077,0.042,-0.032,True,valid,False,False,False,False,True,False,0.054128,90,24/24,-0.021611,0.026555
1183,45.0,170.0,30.0,45.0,-10.0,-150.0,0.004,45.352,170.008,30.000,0.352,-0.0428,-6.0547,-2.2283,0.1045,-6.0759,-2.2330,0.1058,1.023058,0.935063,-0.043659,0.215526,0.215526,0.423591,0.361215,0.402122,0.315174,-0.012,-0.015,True,valid,False,False,False,False,True,False,0.053687,90,24/24,-0.021611,0.026996
1184,45.0,170.0,60.0,45.0,-10.0,-120.0,0.004,45.380,170.008,60.000,0.380,-4.6505,-8.9008,-3.4989,0.0637,-6.2036,-2.3606,-0.0218,1.011748,0.960655,-0.039280,0.215526,0.215526,0.423591,0.361215,0.428018,0.310608,0.077,-0.031,True,valid,False,False,False,False,True,False,0.053120,90,24/24,-0.021611,0.027563
1185,45.0,170.0,90.0,45.0,-10.0,-90.0,0.003,45.355,170.058,90.000,0.355,0.6130,-5.8905,-2.4991,-0.0842,-6.3254,-2.4824,-0.1436,1.001259,0.983419,-0.048560,0.215526,0.215526,0.423591,0.361215,0.452728,0.319602,0.045,0.021,True,valid,False,False,False,False,True,False,0.052579,90,24/24,-0.021611,0.028104
1186,45.0,170.0,120.0,45.0,-10.0,-60.0,0.003,45.363,170.129,120.001,0.363,-0.5139,-6.1750,-2.6219,-0.1720,-6.4087,-2.5657,-0.2269,0.994052,0.998590,-0.069183,0.215526,0.215526,0.423591,0.361215,0.469631,0.339746,0.039,0.035,True,valid,False,False,False,False,True,False,0.052209,90,24/24,-0.021611,0.028474
1187,45.0,170.0,150.0,45.0,-10.0,-30.0,0.003,45.367,170.190,150.001,0.367,2.1294,-5.4384,-2.1872,-0.2114,-6.4312,-2.5882,-0.2494,0.992888,1.003290,-0.095399,0.215526,0.215526,0.423591,0.361215,0.474197,0.365642,-0.007,0.028,True,valid,False,False,False,False,True,False,0.052109,90,24/24,-0.021611,0.028574
