target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.29539,0.13984,90.0,1,65.7,-113.7,138.0,0.29539,0.13984,-8.0908,-4.1796,-0.0,8.0908,0.04675,90,True,24,24
0.29539,0.16843,-90.0,1,79.694,-98.206,-71.488,0.29539,0.16843,-7.6236,-5.9231,-0.0,7.6236,0.04871,90,True,24,24
0.29539,0.16843,-60.0,1,83.841,-104.741,-39.1,0.29539,0.16843,-7.3194,-6.2997,-0.4643,7.3194,0.04998,90,True,24,24
0.29539,0.16843,-45.0,1,85.162,-108.189,-21.972,0.29539,0.16843,-7.2069,-6.4053,-0.6566,7.2069,0.05046,90,True,24,24
0.29539,0.16843,-30.0,1,85.764,-111.46,-4.304,0.29539,0.16843,-7.1349,-6.4329,-0.8042,7.1349,0.05076,90,True,24,24
0.29539,0.16843,0.0,1,84.465,-116.556,32.092,0.29539,0.16843,-7.1373,-6.2205,-0.9286,7.1373,0.05075,90,True,24,24
0.29539,0.16843,30.0,1,80.183,-118.449,68.265,0.29539,0.16843,-7.329,-5.7086,-0.8042,7.329,0.04994,90,True,24,24
0.29539,0.16843,45.0,1,77.429,-117.934,85.506,0.29539,0.16843,-7.4747,-5.406,-0.6566,7.4747,0.04933,90,True,24,24
0.29539,0.16843,60.0,1,74.631,-116.48,101.848,0.29539,0.16843,-7.6363,-5.1173,-0.4643,7.6363,0.04865,90,True,24,24
0.29539,0.16843,90.0,1,69.799,-111.332,131.533,0.29539,0.16843,-7.9579,-4.6759,-0.0,7.9579,0.04731,90,True,24,24
0.29539,0.19703,-90.0,1,81.12,-93.237,-77.884,0.29539,0.19703,-7.5743,-6.1072,-0.0,7.5743,0.04891,90,True,24,24
0.29539,0.19703,-60.0,0,-1.993,99.828,-157.835,0.29539,0.19703,-9.1114,0.3872,-0.4643,9.1114,0.04247,90,True,24,24
0.29539,0.19703,-60.0,1,85.506,-99.828,-45.677,0.29539,0.19703,-7.2613,-6.5165,-0.4643,7.2613,0.05023,90,True,24,24
0.29539,0.19703,-45.0,0,-3.207,103.379,-145.171,0.29539,0.19703,-9.043,0.4464,-0.6566,9.043,0.04275,90,True,24,24
0.29539,0.19703,-45.0,1,87.043,-103.379,-28.665,0.29539,0.19703,-7.1411,-6.6508,-0.6566,7.1411,0.05073,90,True,24,24
0.29539,0.19703,-30.0,0,-4.918,106.796,-131.878,0.29539,0.19703,-8.9878,0.4815,-0.8042,8.9878,0.04299,90,True,24,24
0.29539,0.19703,-30.0,1,87.922,-106.796,-11.126,0.29539,0.19703,-7.0594,-6.7147,-0.8042,7.0594,0.05107,90,True,24,24
0.29539,0.19703,0.0,1,87.287,-112.307,25.02,0.29539,0.19703,-7.0386,-6.5888,-0.9286,7.0386,0.05116,90,True,24,24
0.29539,0.19703,30.0,1,83.605,-114.724,61.119,0.29539,0.19703,-7.2102,-6.1517,-0.8042,7.2102,0.05044,90,True,24,24
0.29539,0.19703,45.0,1,81.033,-114.471,78.438,0.29539,0.19703,-7.3506,-5.8691,-0.6566,7.3506,0.04985,90,True,24,24
0.29539,0.19703,60.0,1,78.311,-113.243,94.932,0.29539,0.19703,-7.5108,-5.5853,-0.4643,7.5108,0.04918,90,True,24,24
0.29539,0.19703,90.0,1,73.34,-108.363,125.023,0.29539,0.19703,-7.8401,-5.1153,-0.0,7.8401,0.0478,90,True,24,24
0.29539,0.22563,-90.0,1,81.954,-87.687,-84.268,0.29539,0.22563,-7.5454,-6.2151,-0.0,7.5454,0.04904,90,True,24,24
0.29539,0.22563,-60.0,0,3.376,94.381,-157.757,0.29539,0.22563,-9.1091,0.3787,-0.4643,9.1091,0.04248,90,True,24,24
0.29539,0.22563,-60.0,1,86.547,-94.381,-52.166,0.29539,0.22563,-7.2249,-6.6524,-0.4643,7.2249,0.05038,90,True,24,24
0.29539,0.22563,-45.0,0,2.179,98.051,-145.23,0.29539,0.22563,-9.0447,0.4527,-0.6566,9.0447,0.04275,90,True,24,24
0.29539,0.22563,-45.0,1,88.279,-98.051,-35.228,0.29539,0.22563,-7.0978,-6.8124,-0.6566,7.0978,0.05091,90,True,24,24
0.29539,0.22563,-30.0,0,0.509,101.626,-132.134,0.29539,0.22563,-8.9951,0.5088,-0.8042,8.9951,0.04295,90,True,24,24
0.29539,0.22563,-30.0,1,89.408,-101.626,-17.782,0.29539,0.22563,-7.0073,-6.9091,-0.8042,7.0073,0.05129,90,True,24,24
0.29539,0.22563,0.0,0,-4.009,107.548,-103.539,0.29539,0.22563,-8.9473,0.5337,-0.9286,8.9473,0.04316,90,True,24,24
0.29539,0.22563,0.0,1,89.391,-107.548,18.157,0.29539,0.22563,-6.9649,-6.864,-0.9286,6.9649,0.05147,90,True,24,24
0.29539,0.22563,30.0,1,86.307,-110.461,54.154,0.29539,0.22563,-7.1159,-6.5037,-0.8042,7.1159,0.05084,90,True,24,24
0.29539,0.22563,45.0,1,83.939,-110.452,71.513,0.29539,0.22563,-7.2496,-6.2461,-0.6566,7.2496,0.05028,90,True,24,24
0.29539,0.22563,60.0,1,81.329,-109.44,88.111,0.29539,0.22563,-7.4067,-5.9738,-0.4643,7.4067,0.04962,90,True,24,24
0.29539,0.22563,90.0,1,76.294,-104.817,118.523,0.29539,0.22563,-7.7402,-5.4882,-0.0,7.7402,0.04822,90,True,24,24
0.29539,0.25423,-90.0,1,82.192,-81.503,-90.689,0.29539,0.25423,-7.5371,-6.2459,-0.0,7.5371,0.04907,90,True,24,24
0.29539,0.25423,-60.0,0,8.71,88.367,-157.077,0.29539,0.25423,-9.0894,0.3053,-0.4643,9.0894,0.04256,90,True,24,24
0.29539,0.25423,-60.0,1,86.979,-88.367,-58.612,0.29539,0.25423,-7.2098,-6.7088,-0.4643,7.2098,0.05044,90,True,24,24
0.29539,0.25423,-45.0,0,7.497,92.187,-144.684,0.29539,0.25423,-9.029,0.3941,-0.6566,9.029,0.04281,90,True,24,24
0.29539,0.25423,-45.0,1,88.893,-92.187,-41.706,0.29539,0.25423,-7.0763,-6.8927,-0.6566,7.0763,0.051,90,True,24,24
0.29539,0.25423,-30.0,0,5.832,95.941,-131.773,0.29539,0.25423,-8.9848,0.4703,-0.8042,8.9848,0.043,90,True,24,24
0.29539,0.25423,-30.0,1,90.255,-95.941,-24.314,0.29539,0.25423,-6.9776,-7.0198,-0.8042,7.0198,0.05142,90,True,24,24
0.29539,0.25423,0.0,0,1.4,102.291,-103.691,0.29539,0.25423,-8.9516,0.5498,-0.9286,8.9516,0.04314,90,True,24,24
0.29539,0.25423,0.0,1,90.814,-102.291,11.477,0.29539,0.25423,-6.915,-7.0501,-0.9286,7.0501,0.05168,90,True,24,24
0.29539,0.25423,30.0,0,-3.692,105.683,-71.991,0.29539,0.25423,-8.991,0.4935,-0.8042,8.991,0.04297,90,True,24,24
0.29539,0.25423,30.0,1,88.311,-105.683,47.372,0.29539,0.25423,-7.0457,-6.7657,-0.8042,7.0457,0.05113,90,True,24,24
0.29539,0.25423,45.0,1,86.162,-105.907,64.745,0.29539,0.25423,-7.1719,-6.5358,-0.6566,7.1719,0.0506,90,True,24,24
0.29539,0.25423,60.0,1,83.687,-105.096,81.409,0.29539,0.25423,-7.3248,-6.2797,-0.4643,7.3248,0.04996,90,True,24,24
0.29539,0.25423,90.0,1,78.649,-100.712,112.063,0.29539,0.25423,-7.6596,-5.789,-0.0,7.6596,0.04856,90,True,24,24
0.29539,0.28283,-90.0,0,15.145,74.59,-179.735,0.29539,0.28283,-9.2031,-0.0289,-0.0,9.2031,0.04208,90,True,24,24
0.29539,0.28283,-90.0,1,81.813,-74.59,-97.223,0.29539,0.28283,-7.5503,-6.1968,-0.0,7.5503,0.04902,90,True,24,24
0.29539,0.28283,-60.0,0,14.074,81.724,-155.798,0.29539,0.28283,-9.0523,0.1667,-0.4643,9.0523,0.04272,90,True,24,24
0.29539,0.28283,-60.0,1,86.805,-81.724,-65.081,0.29539,0.28283,-7.2158,-6.6861,-0.4643,7.2158,0.05042,90,True,24,24
0.29539,0.28283,-45.0,0,12.808,85.739,-143.546,0.29539,0.28283,-8.9962,0.2716,-0.6566,8.9962,0.04295,90,True,24,24
0.29539,0.28283,-45.0,1,88.899,-85.739,-48.161,0.29539,0.28283,-7.0761,-6.8935,-0.6566,7.0761,0.051,90,True,24,24
0.29539,0.28283,-30.0,0,11.112,89.709,-130.822,0.29539,0.28283,-8.9575,0.3686,-0.8042,8.9575,0.04311,90,True,24,24
0.29539,0.28283,-30.0,1,90.485,-89.709,-30.776,0.29539,0.28283,-6.9695,-7.05,-0.8042,7.05,0.05145,90,True,24,24
0.29539,0.28283,0.0,0,6.701,96.528,-103.229,0.29539,0.28283,-8.9385,0.5009,-0.9286,8.9385,0.04319,90,True,24,24
0.29539,0.28283,0.0,1,91.592,-96.528,4.936,0.29539,0.28283,-6.8878,-7.1518,-0.9286,7.1518,0.05179,90,True,24,24
0.29539,0.28283,30.0,0,1.706,100.4,-72.106,0.29539,0.28283,-8.9943,0.5058,-0.8042,8.9943,0.04296,90,True,24,24
0.29539,0.28283,30.0,1,89.652,-100.4,40.748,0.29539,0.28283,-6.9987,-6.941,-0.8042,6.9987,0.05133,90,True,24,24
0.29539,0.28283,45.0,0,-0.567,100.845,-55.277,0.29539,0.28283,-9.0461,0.4578,-0.6566,9.0461,0.04274,90,True,24,24
0.29539,0.28283,45.0,1,87.725,-100.845,58.119,0.29539,0.28283,-7.1172,-6.74,-0.6566,7.1172,0.05083,90,True,24,24
0.29539,0.28283,60.0,0,-2.408,100.224,-37.816,0.29539,0.28283,-9.1108,0.3851,-0.4643,9.1108,0.04247,90,True,24,24
0.29539,0.28283,60.0,1,85.4,-100.224,74.824,0.29539,0.28283,-7.265,-6.5028,-0.4643,7.265,0.05021,90,True,24,24
0.29539,0.28283,90.0,0,-4.106,96.053,-1.947,0.29539,0.28283,-9.2677,0.2122,-0.0,9.2677,0.04181,90,True,24,24
0.29539,0.28283,90.0,1,80.405,-96.053,105.648,0.29539,0.28283,-7.599,-6.0149,-0.0,7.599,0.04881,90,True,24,24
0.29539,0.31143,-90.0,0,20.842,66.781,-177.623,0.29539,0.31143,-9.1415,-0.2591,-0.0,9.1415,0.04234,90,True,24,24
0.29539,0.31143,-90.0,1,80.765,-66.781,-103.983,0.29539,0.31143,-7.5866,-6.0613,-0.0,7.5866,0.04886,90,True,24,24
0.29539,0.31143,-60.0,0,19.552,74.339,-153.891,0.29539,0.31143,-8.9967,-0.0405,-0.4643,8.9967,0.04295,90,True,24,24
0.29539,0.31143,-60.0,1,86.005,-74.339,-71.666,0.29539,0.31143,-7.2439,-6.5816,-0.4643,7.2439,0.0503,90,True,24,24
0.29539,0.31143,-45.0,0,18.188,78.619,-141.807,0.29539,0.31143,-8.9458,0.0837,-0.6566,8.9458,0.04316,90,True,24,24
0.29539,0.31143,-45.0,1,88.293,-78.619,-54.674,0.29539,0.31143,-7.0973,-6.8142,-0.6566,7.0973,0.05091,90,True,24,24
0.29539,0.31143,-30.0,0,16.419,82.865,-129.284,0.29539,0.31143,-8.9133,0.2034,-0.8042,8.9133,0.0433,90,True,24,24
0.29539,0.31143,-30.0,1,90.108,-82.865,-37.244,0.29539,0.31143,-6.9827,-7.0007,-0.8042,7.0007,0.0514,90,True,24,24
0.29539,0.31143,0.0,0,11.957,90.225,-102.182,0.29539,0.31143,-8.9087,0.3894,-0.9286,8.9087,0.04332,90,True,24,24
0.29539,0.31143,0.0,1,91.752,-90.225,-1.527,0.29539,0.31143,-6.8822,-7.1728,-0.9286,7.1728,0.05182,90,True,24,24
0.29539,0.31143,30.0,0,7.015,94.596,-71.611,0.29539,0.31143,-8.9802,0.453,-0.8042,8.9802,0.04302,90,True,24,24
0.29539,0.31143,30.0,1,90.359,-94.596,34.237,0.29539,0.31143,-6.9739,-7.0335,-0.8042,7.0335,0.05143,90,True,24,24
0.29539,0.31143,45.0,0,4.779,95.259,-55.038,0.29539,0.31143,-9.0392,0.4321,-0.6566,9.0392,0.04277,90,True,24,24
0.29539,0.31143,45.0,1,88.655,-95.259,51.604,0.29539,0.31143,-7.0846,-6.8616,-0.6566,7.0846,0.05097,90,True,24,24
0.29539,0.31143,60.0,0,2.966,94.818,-37.784,0.29539,0.31143,-9.1099,0.3817,-0.4643,9.1099,0.04247,90,True,24,24
0.29539,0.31143,60.0,1,86.488,-94.818,68.329,0.29539,0.31143,-7.2269,-6.6448,-0.4643,7.2269,0.05037,90,True,24,24
0.29539,0.31143,90.0,0,1.278,90.828,-2.106,0.29539,0.31143,-9.2724,0.2296,-0.0,9.2724,0.04179,90,True,24,24
0.29539,0.31143,90.0,1,81.567,-90.828,99.261,0.29539,0.31143,-7.5588,-6.1649,-0.0,7.5588,0.04898,90,True,24,24
0.29539,0.34002,-90.0,0,26.904,57.769,-174.673,0.29539,0.34002,-9.0555,-0.5799,-0.0,9.0555,0.0427,90,True,24,24
0.29539,0.34002,-90.0,1,78.931,-57.769,-111.162,0.29539,0.34002,-7.6499,-5.8251,-0.0,7.6499,0.0486,90,True,24,24
0.29539,0.34002,-60.0,0,25.263,66.013,-151.276,0.29539,0.34002,-8.9205,-0.3252,-0.4643,8.9205,0.04327,90,True,24,24
0.29539,0.34002,-60.0,1,84.517,-66.013,-78.504,0.29539,0.34002,-7.2958,-6.3877,-0.4643,7.2958,0.05008,90,True,24,24
0.29539,0.34002,-45.0,0,23.738,70.675,-139.413,0.29539,0.34002,-8.8762,-0.176,-0.6566,8.8762,0.04345,90,True,24,24
0.29539,0.34002,-45.0,1,87.037,-70.675,-61.362,0.29539,0.34002,-7.1413,-6.65,-0.6566,7.1413,0.05073,90,True,24,24
0.29539,0.34002,-30.0,0,21.84,75.291,-127.13,0.29539,0.34002,-8.851,-0.0289,-0.8042,8.851,0.04356,90,True,24,24
0.29539,0.34002,-30.0,1,89.108,-75.291,-43.817,0.29539,0.34002,-7.0178,-6.8698,-0.8042,7.0178,0.05125,90,True,24,24
0.29539,0.34002,0.0,0,17.237,83.316,-100.553,0.29539,0.34002,-8.862,0.2154,-0.9286,8.862,0.04351,90,True,24,24
0.29539,0.34002,0.0,1,91.306,-83.316,-7.989,0.29539,0.34002,-6.8978,-7.1144,-0.9286,7.1144,0.05175,90,True,24,24
0.29539,0.34002,30.0,0,12.294,88.235,-70.529,0.29539,0.34002,-8.9491,0.3372,-0.8042,8.9491,0.04315,90,True,24,24
0.29539,0.34002,30.0,1,90.454,-88.235,27.781,0.29539,0.34002,-6.9706,-7.0459,-0.8042,7.0459,0.05145,90,True,24,24
0.29539,0.34002,45.0,0,10.085,89.118,-54.203,0.29539,0.34002,-9.0151,0.3423,-0.6566,9.0151,0.04287,90,True,24,24
0.29539,0.34002,45.0,1,88.972,-89.118,45.146,0.29539,0.34002,-7.0735,-6.903,-0.6566,7.0735,0.05101,90,True,24,24
0.29539,0.34002,60.0,0,8.301,88.849,-37.15,0.29539,0.34002,-9.0915,0.3132,-0.4643,9.0915,0.04255,90,True,24,24
0.29539,0.34002,60.0,1,86.967,-88.849,61.882,0.29539,0.34002,-7.2102,-6.7073,-0.4643,7.2102,0.05044,90,True,24,24
0.29539,0.34002,90.0,0,6.656,85.003,-1.659,0.29539,0.34002,-9.2594,0.1809,-0.0,9.2594,0.04185,90,True,24,24
0.29539,0.34002,90.0,1,82.135,-85.003,92.868,0.29539,0.34002,-7.5391,-6.2385,-0.0,7.5391,0.04906,90,True,24,24
0.29539,0.36862,-90.0,0,33.642,46.923,-170.565,0.29539,0.36862,-8.9365,-1.024,-0.0,8.9365,0.0432,90,True,24,24
0.29539,0.36862,-90.0,1,76.046,-46.923,-119.123,0.29539,0.36862,-7.7486,-5.4567,-0.0,7.7486,0.04818,90,True,24,24
0.29539,0.36862,-60.0,0,31.401,56.382,-147.782,0.29539,0.36862,-8.8184,-0.706,-0.4643,8.8184,0.0437,90,True,24,24
0.29539,0.36862,-60.0,1,82.203,-56.382,-85.821,0.29539,0.36862,-7.3764,-6.087,-0.4643,7.3764,0.04974,90,True,24,24
0.29539,0.36862,-45.0,0,29.611,61.636,-136.246,0.29539,0.36862,-8.7838,-0.5208,-0.6566,8.7838,0.04384,90,True,24,24
0.29539,0.36862,-45.0,1,85.038,-61.636,-68.402,0.29539,0.36862,-7.2112,-6.3892,-0.6566,7.2112,0.05044,90,True,24,24
0.29539,0.36862,-30.0,0,27.498,66.785,-124.283,0.29539,0.36862,-8.7683,-0.3377,-0.8042,8.7683,0.04391,90,True,24,24
0.29539,0.36862,-30.0,1,87.424,-66.785,-50.639,0.29539,0.36862,-7.0768,-6.6497,-0.8042,7.0768,0.051,90,True,24,24
0.29539,0.36862,0.0,0,22.633,75.684,-98.316,0.29539,0.36862,-8.7976,-0.0252,-0.9286,8.7976,0.04378,90,True,24,24
0.29539,0.36862,0.0,1,90.237,-75.684,-14.553,0.29539,0.36862,-6.9353,-6.9746,-0.9286,6.9746,0.05159,90,True,24,24
0.29539,0.36862,30.0,0,17.618,81.24,-68.857,0.29539,0.36862,-8.901,0.1575,-0.8042,8.901,0.04335,90,True,24,24
0.29539,0.36862,30.0,1,89.94,-81.24,21.299,0.29539,0.36862,-6.9886,-6.9787,-0.8042,6.9886,0.05137,90,True,24,24
0.29539,0.36862,45.0,0,15.418,82.356,-52.775,0.29539,0.36862,-8.9739,0.1884,-0.6566,8.9739,0.04304,90,True,24,24
0.29539,0.36862,45.0,1,88.681,-82.356,38.675,0.29539,0.36862,-7.0837,-6.865,-0.6566,7.0837,0.05097,90,True,24,24
0.29539,0.36862,60.0,0,13.66,82.258,-35.918,0.29539,0.36862,-9.0558,0.1797,-0.4643,9.0558,0.0427,90,True,24,24
0.29539,0.36862,60.0,1,86.84,-82.258,55.418,0.29539,0.36862,-7.2146,-6.6907,-0.4643,7.2146,0.05042,90,True,24,24
0.29539,0.36862,90.0,0,12.089,78.509,-0.598,0.29539,0.36862,-9.2283,0.0652,-0.0,9.2283,0.04198,90,True,24,24
0.29539,0.36862,90.0,1,82.101,-78.509,86.408,0.29539,0.36862,-7.5403,-6.2341,-0.0,7.5403,0.04906,90,True,24,24
0.29539,0.39722,-90.0,0,41.861,32.521,-164.382,0.29539,0.39722,-8.7602,-1.6817,-0.0,8.7602,0.04394,90,True,24,24
0.29539,0.39722,-90.0,1,71.344,-32.521,-128.823,0.29539,0.39722,-7.9068,-4.8665,-0.0,7.9068,0.04752,90,True,24,24
0.29539,0.39722,-60.0,0,38.348,44.654,-143.002,0.29539,0.39722,-8.6792,-1.2254,-0.4643,8.6792,0.04428,90,True,24,24
0.29539,0.39722,-60.0,1,78.726,-44.654,-94.071,0.29539,0.39722,-7.4966,-5.6384,-0.4643,7.4966,0.04924,90,True,24,24
0.29539,0.39722,-45.0,0,36.075,50.965,-132.04,0.29539,0.39722,-8.661,-0.9792,-0.6566,8.661,0.04436,90,True,24,24
0.29539,0.39722,-45.0,1,82.078,-50.965,-76.113,0.29539,0.39722,-7.3143,-6.0044,-0.6566,7.3143,0.05,90,True,24,24
0.29539,0.39722,-30.0,0,33.591,56.974,-120.565,0.29539,0.39722,-8.6598,-0.7426,-0.8042,8.6598,0.04436,90,True,24,24
0.29539,0.39722,-30.0,1,84.917,-56.974,-57.942,0.29539,0.39722,-7.1645,-6.3224,-0.8042,7.1645,0.05063,90,True,24,24
0.29539,0.39722,0.0,0,28.266,67.125,-95.391,0.29539,0.39722,-8.7127,-0.3417,-0.9286,8.7127,0.04414,90,True,24,24
0.29539,0.39722,0.0,1,88.488,-67.125,-21.363,0.29539,0.39722,-6.9966,-6.7458,-0.9286,6.9966,0.05134,90,True,24,24
0.29539,0.39722,30.0,0,23.079,73.479,-66.558,0.29539,0.39722,-8.8344,-0.0908,-0.8042,8.8344,0.04363,90,True,24,24
0.29539,0.39722,30.0,1,88.794,-73.479,14.685,0.29539,0.39722,-7.0288,-6.8288,-0.8042,7.0288,0.0512,90,True,24,24
0.29539,0.39722,45.0,0,20.866,74.859,-50.726,0.29539,0.39722,-8.9144,-0.0335,-0.6566,8.9144,0.04329,90,True,24,24
0.29539,0.39722,45.0,1,87.765,-74.859,32.094,0.29539,0.39722,-7.1158,-6.7452,-0.6566,7.1158,0.05084,90,True,24,24
0.29539,0.39722,60.0,0,19.125,74.935,-34.061,0.29539,0.39722,-9.0017,-0.022,-0.4643,9.0017,0.04293,90,True,24,24
0.29539,0.39722,60.0,1,86.089,-74.935,48.846,0.29539,0.39722,-7.2409,-6.5927,-0.4643,7.2409,0.05031,90,True,24,24
0.29539,0.39722,90.0,0,17.66,71.222,1.118,0.29539,0.39722,-9.1782,-0.1218,-0.0,9.1782,0.04219,90,True,24,24
0.29539,0.39722,90.0,1,81.432,-71.222,79.79,0.29539,0.39722,-7.5635,-6.1475,-0.0,7.5635,0.04896,90,True,24,24
0.29539,0.42582,-60.0,0,47.232,28.403,-135.634,0.29539,0.42582,-8.4679,-2.0141,-0.4643,8.4679,0.04517,90,True,24,24
0.29539,0.42582,-60.0,1,72.999,-28.403,-104.596,0.29539,0.42582,-7.6912,-4.9122,-0.4643,7.6912,0.04842,90,True,24,24
0.29539,0.42582,-45.0,0,43.757,37.337,-126.095,0.29539,0.42582,-8.4883,-1.6236,-0.6566,8.4883,0.04508,90,True,24,24
0.29539,0.42582,-45.0,1,77.576,-37.337,-85.239,0.29539,0.42582,-7.4696,-5.4249,-0.6566,7.4696,0.04935,90,True,24,24
0.29539,0.42582,-30.0,0,40.507,45.057,-115.564,0.29539,0.42582,-8.5138,-1.2874,-0.8042,8.5138,0.04497,90,True,24,24
0.29539,0.42582,-30.0,1,81.244,-45.057,-66.188,0.29539,0.42582,-7.2923,-5.8456,-0.8042,7.2923,0.0501,90,True,24,24
0.29539,0.42582,0.0,0,34.335,57.266,-91.602,0.29539,0.42582,-8.6022,-0.754,-0.9286,8.6022,0.0446,90,True,24,24
0.29539,0.42582,0.0,1,85.919,-57.266,-28.652,0.29539,0.42582,-7.0865,-6.4101,-0.9286,7.0865,0.05096,90,True,24,24
0.29539,0.42582,30.0,0,28.814,64.723,-63.536,0.29539,0.42582,-8.7465,-0.4189,-0.8042,8.7465,0.044,90,True,24,24
0.29539,0.42582,30.0,1,86.942,-64.723,7.78,0.29539,0.42582,-7.0937,-6.5867,-0.8042,7.0937,0.05093,90,True,24,24
0.29539,0.42582,45.0,0,26.55,66.426,-47.976,0.29539,0.42582,-8.8343,-0.3323,-0.6566,8.8343,0.04363,90,True,24,24
0.29539,0.42582,45.0,1,86.164,-66.426,25.262,0.29539,0.42582,-7.1719,-6.536,-0.6566,7.1719,0.0506,90,True,24,24
0.29539,0.42582,60.0,0,24.813,66.692,-31.505,0.29539,0.42582,-8.9271,-0.3002,-0.4643,8.9271,0.04324,90,True,24,24
0.29539,0.42582,60.0,1,84.658,-66.692,42.034,0.29539,0.42582,-7.2909,-6.4061,-0.4643,7.2909,0.0501,90,True,24,24
0.29539,0.42582,90.0,0,23.495,62.925,3.58,0.29539,0.42582,-9.1064,-0.39,-0.0,9.1064,0.04249,90,True,24,24
0.29539,0.42582,90.0,1,80.052,-62.925,72.873,0.29539,0.42582,-7.6112,-5.9694,-0.0,7.6112,0.04876,90,True,24,24
0.29539,0.45442,-45.0,0,55.821,13.85,-114.672,0.29539,0.45442,-8.1659,-2.8266,-0.6566,8.1659,0.04643,90,True,24,24
0.29539,0.45442,-45.0,1,68.406,-13.85,-99.556,0.29539,0.45442,-7.7767,-4.2789,-0.6566,7.7767,0.04807,90,True,24,24
0.29539,0.45442,-30.0,0,49.396,28.554,-107.95,0.29539,0.45442,-8.2938,-2.1082,-0.8042,8.2938,0.0459,90,True,24,24
0.29539,0.45442,-30.0,1,75.3,-28.554,-76.746,0.29539,0.45442,-7.4963,-5.0844,-0.8042,7.4963,0.04924,90,True,24,24
0.29539,0.45442,0.0,0,41.228,45.307,-86.535,0.29539,0.45442,-8.4543,-1.3062,-0.9286,8.4543,0.04522,90,True,24,24
0.29539,0.45442,0.0,1,82.189,-45.307,-36.883,0.29539,0.45442,-7.2166,-5.9249,-0.9286,7.2166,0.05041,90,True,24,24
0.29539,0.45442,30.0,0,35.045,54.536,-59.581,0.29539,0.45442,-8.631,-0.8499,-0.8042,8.631,0.04448,90,True,24,24
0.29539,0.45442,30.0,1,84.216,-54.536,0.32,0.29539,0.45442,-7.189,-6.2311,-0.8042,7.189,0.05053,90,True,24,24
0.29539,0.45442,45.0,0,32.666,56.685,-44.351,0.29539,0.45442,-8.7285,-0.7274,-0.6566,8.7285,0.04407,90,True,24,24
0.29539,0.45442,45.0,1,83.736,-56.685,17.949,0.29539,0.45442,-7.2567,-6.2197,-0.6566,7.2567,0.05025,90,True,24,24
0.29539,0.45442,60.0,0,30.908,57.18,-28.088,0.29539,0.45442,-8.8273,-0.6727,-0.4643,8.8273,0.04366,90,True,24,24
0.29539,0.45442,60.0,1,82.415,-57.18,34.765,0.29539,0.45442,-7.369,-6.1146,-0.4643,7.369,0.04978,90,True,24,24
0.29539,0.45442,90.0,0,29.806,53.204,6.99,0.29539,0.45442,-9.0072,-0.7601,-0.0,9.0072,0.0429,90,True,24,24
0.29539,0.45442,90.0,1,77.797,-53.204,65.408,0.29539,0.45442,-7.6888,-5.6798,-0.0,7.6888,0.04843,90,True,24,24
0.29539,0.48302,0.0,0,50.088,28.782,-78.871,0.29539,0.48302,-8.2324,-2.1343,-0.9286,8.2324,0.04615,90,True,24,24
0.29539,0.48302,0.0,1,76.198,-28.782,-47.416,0.29539,0.48302,-7.4228,-5.1554,-0.9286,7.4228,0.04955,90,True,24,24
0.29539,0.48302,30.0,0,42.247,41.931,-54.178,0.29539,0.48302,-8.4735,-1.4379,-0.8042,8.4735,0.04514,90,True,24,24
0.29539,0.48302,30.0,1,80.188,-41.931,-8.257,0.29539,0.48302,-7.3289,-5.7091,-0.8042,7.3289,0.04994,90,True,24,24
0.29539,0.48302,45.0,0,39.601,44.837,-39.438,0.29539,0.48302,-8.5852,-1.2621,-0.6566,8.5852,0.04467,90,True,24,24
0.29539,0.48302,45.0,1,80.142,-44.837,9.695,0.29539,0.48302,-7.3814,-5.7542,-0.6566,7.3814,0.04972,90,True,24,24
0.29539,0.48302,60.0,0,37.77,45.662,-23.432,0.29539,0.48302,-8.6917,-1.1788,-0.4643,8.6917,0.04423,90,True,24,24
0.29539,0.48302,60.0,1,79.048,-45.662,26.614,0.29539,0.48302,-7.4855,-5.6799,-0.4643,7.4855,0.04929,90,True,24,24
0.29539,0.48302,90.0,0,37.043,41.119,11.837,0.29539,0.48302,-8.8675,-1.2813,-0.0,8.8675,0.04349,90,True,24,24
0.29539,0.48302,90.0,1,74.257,-41.119,56.863,0.29539,0.48302,-7.8092,-5.2305,-0.0,7.8092,0.04793,90,True,24,24
0.29539,0.51161,30.0,0,52.071,23.325,-45.396,0.29539,0.51161,-8.2212,-2.3791,-0.8042,8.2212,0.0462,90,True,24,24
0.29539,0.51161,30.0,1,73.246,-23.325,-19.921,0.29539,0.51161,-7.5655,-4.8259,-0.8042,7.5655,0.04895,90,True,24,24
0.29539,0.51161,45.0,0,48.502,28.412,-31.914,0.29539,0.51161,-8.3684,-2.0709,-0.6566,8.3684,0.04558,90,True,24,24
0.29539,0.51161,45.0,1,74.277,-28.412,-0.865,0.29539,0.51161,-7.5818,-5.0063,-0.6566,7.5818,0.04888,90,True,24,24
0.29539,0.51161,60.0,0,46.411,29.964,-16.374,0.29539,0.51161,-8.4888,-1.9358,-0.4643,8.4888,0.04508,90,True,24,24
